text,font_size,font_name,y_coord,page,source_pdf,label
"by the Government of Switzerland, the ICRC, and the Centre, offers a platform to facilitate this process",11,SourceSansPro-Regular,609.4838257,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
as part of its ongoing work to build trust through dialogue.,11,SourceSansPro-Regular,622.6837769,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
Organizations are encouraged to share their experience in responsible data sharing with donors with the,11,SourceSansPro-Regular,649.0838013,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
Centre for Humanitarian Data via  centrehumdata@un.org .,11,SourceSansPro-Regular,662.2838135,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
Purpose limitation,11,SourceSansPro-Bold,45.24981689,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,4
"The principle of purpose limitation requires that data is only collected for specified, explicit and legitimate",11,SourceSansPro-Regular,58.90082932,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
"purposes, and that it not be processed further in a manner that would be incompatible with those",11,SourceSansPro-Regular,72.10083771,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
purposes. 14  Even when donors specify legitimate reasons for requesting data in-line with the original,11,SourceSansPro-Regular,85.30084991,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
"purposes for which the data was collected (e.g. the delivery of humanitarian assistance), it can be difficult",11,SourceSansPro-Regular,98.49671173,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
to ensure that the data will not be used for other purposes once shared. Data used out of context and for,11,SourceSansPro-Regular,111.6967239,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
"purposes that are not known at the time of sharing, or retained past the intended retention for a defined",11,SourceSansPro-Regular,124.8967361,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
"purpose represents a violation, even if unintended, of the data subjectsâ€™ rights.",11,SourceSansPro-Regular,138.096756,4,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
THE CENTRE FOR HUMANITARIAN DATA,8,SourceSansPro-Regular,791.6342163,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
5,8,OpenSans-Regular,791.6113281,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
Dec-20,8,SourceSansPro-Regular,791.673584,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
This project is co-funded,7.650000095,SourceSansPro-Regular,742.9625244,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
by the European Union,7.650000095,SourceSansPro-Regular,752.1425171,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
This document covers humanitarian aid activities implemented with the financial assistance of the,9,SourceSansPro-Regular,683.4284058,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
"European Union. The views expressed herein should not be taken, in any way, to reflect the official opinion",9,SourceSansPro-Regular,694.2284546,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
"of the European Union, and the European Commission is not responsible for any use that may be made of",9,SourceSansPro-Regular,705.0284424,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
the information it contains.,9,SourceSansPro-Regular,715.8284302,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
COLLABORATORS:  THE HUMANITARIAN POLICY GROUP AT ODI; INTERNATIONAL COMMITTEE OF THE RED CROSS;,10,SourceSansPro-Regular,544.3399048,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
"AND  THE HUMAN SECURITY DIVISION, SWISS FEDERAL DEPARTMENT OF FOREIGN AFFAIRS.",10,SourceSansPro-Regular,556.3399048,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
"The   Centre for Humanitarian Data   ('the Center'), together with key partners, is publishing a series of eight",10,SourceSansPro-Regular,586.8989868,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
guidance notes on Data Responsibility in Humanitarian Action over the course of 2019 and 2020. The Guidance,10,SourceSansPro-Regular,598.8989868,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
Note series follows the publication of the   OCHA Data Responsibility Guidelines  in March 2019. Through,10,SourceSansPro-Regular,610.8989868,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
"the series, the Centre aims to provide additional guidance on specific issues, processes and tools for data",10,SourceSansPro-Regular,622.8989868,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
responsibility in practice. This series is made possible with the generous support of the Directorate-General for,10,SourceSansPro-Regular,634.8989868,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
European Civil Protection and Humanitarian Aid Operations (DG ECHO).,10,SourceSansPro-Regular,646.8989868,5,08036c5a50a93da84c5c45ba468c58159d75281e.pdf,5
Somalia Flood Exposure Methodology Note,16,RobotoSlab-Bold,142.3443756,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,2
Analysis for 2024 HNRP,16,RobotoSlab-Regular,170.3443756,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,2
This technical note summarises the methodology used to calculate the number of people,11,Roboto-Regular,238.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
potentially exposed to flooding in Somalia in the 2024 Somalia Humanitarian Needs and,11,Roboto-Regular,253.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
Response Plan ( HNRP ). The UN OCHA Centre for Humanitarian Data worked with a wide range,11,Roboto-Regular,268.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
of technical partners to develop a methodology that was then endorsed by the Somalia ICCG,11,Roboto-Regular,283.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
and HCT.,11,Roboto-Regular,298.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
Daily  FloodScan  (1998-2022) &  WorldPop (2020 UN Adjusted) raster  data was analysed to gain,11,Roboto-Regular,328.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
understanding of flood conditions across Somalia for both March-April-May (MAM) and,11,Roboto-Regular,343.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
October-November-December (OND) seasons. FloodScan daily flood fraction Standard Flood,11,Roboto-Regular,358.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
Exposure Depiction (SFED) was aggregated to yearly seasonal maximum fraction composites,11,Roboto-Regular,373.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
for both the MAM and OND seasons for all years of historical FloodScan data (1998-2022).,11,Roboto-Regular,388.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
The yearly seasonal SFED composites were then processed/reclassified in two distinct ways:,11,Roboto-Regular,418.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
1,11,Roboto-Regular,433.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
Composites reclassified to binary using a 20 percent flood fraction threshold.,11,Roboto-Regular,433.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
2,11,Roboto-Regular,448.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
Composites masked to just remove any flood fraction values < 0.05 percent and the,11,Roboto-Regular,448.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
flood fraction (0-100 percent) retained.,11,Roboto-Regular,463.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
All composites in both sets of processed yearly-seasonal flood fraction rasters were then,11,Roboto-Regular,493.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
multiplied by the WorldPop (2020 UN Adjusted) population estimate raster to create two sets of,11,Roboto-Regular,508.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
yearly,11,Roboto-Regular,523.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
seasonal flood exposure rasters. These were then aggregated at the second,11,Roboto-Regular,523.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
administrative level via zonal statistics (sum) to obtain the estimated population exposure per,11,Roboto-Regular,538.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
district for each season across all years for each set. These estimates were converted to the,11,Roboto-Regular,553.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,4
percent of population exposed by dividing the estimates by the total population per district,11,Roboto-Regular,568.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
(from World Pop raster). The percent exposure figure was then applied to the updated 2024,11,Roboto-Regular,583.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
"population data set (UN OCHA, UNFPA Methodology) to obtain updated population exposure",11,Roboto-Regular,598.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
estimates. These data were further aggregated to administrative level 1.,11,Roboto-Regular,613.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
Ranges for exposure were estimated using percentiles for both the MAM and OND seasons per,11,Roboto-Regular,643.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
administrative level. As ECMWF seasonal forecast predicts an above average precipitation,11,Roboto-Regular,658.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
"season for MAM 2024, the range of population exposed was based on the 50th-95th percentile",11,Roboto-Regular,673.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
"levels. Since there was no available data to inform predictions for OND 2024, the 25-75th",11,Roboto-Regular,688.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
percentile values were used to bound the range. The lower and upper limits of the ranges were,11,Roboto-Regular,703.8549194,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
Page 1 of 2,8,Roboto-Regular,745.0081177,1,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
calculated at the administrative level using all of the historical yearly seasonal flood exposure,11,Roboto-Regular,72.35491943,2,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
estimates. The two sets of,11,Roboto-Regular,87.35491943,2,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
range estimates were combined conservatively by taking the,11,Roboto-Regular,87.35491943,2,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
maximum value for both the upper and lower bounds for each season.,11,Roboto-Regular,102.3549194,2,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
"Contact the OCHA Centre for Humanitarian Data via Leonardo Milano, Team Lead for Data",11,Roboto-Regular,162.3549194,2,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
Science at  leonardo.milano@un.org  with any questions or feedback.,11,Roboto-Regular,177.3549194,2,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
Page 2 of 2,8,Roboto-Regular,745.0081177,2,0a29925ccc5e6299e132a73325956a3abef6dd26.pdf,5
THE CENTRE FOR HUMANITARIAN DATA,8,SourceSansPro-Regular,791.6342163,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,2
1,8,OpenSans-Regular,791.6113281,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
Aug-19,8,SourceSansPro-Regular,791.9412842,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
WHAT IS A DATA INCIDENT IN HUMANITARIAN RESPONSE?,11,OpenSans-Bold,425.3348999,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,3
"In the humanitarian sector, data incidents are events involving the management of data that have caused",11,SourceSansPro-Regular,450.0188904,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"harm or have the potential to cause harm to crisis affected populations, humanitarian organisations",11,SourceSansPro-Regular,463.2189026,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"and their operations, and other individuals or groups. These events can exploit or exacerbate existing",11,SourceSansPro-Regular,476.4189148,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"vulnerabilities. 1  In some cases, they may also create new vulnerabilities that can increase the risk of future",11,SourceSansPro-Regular,489.618927,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
data incidents.,11,SourceSansPro-Regular,502.8226929,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"Humanitarians have not had a common understanding of what comprises a data incident, nor is there",11,SourceSansPro-Regular,529.2227173,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
a minimum technical standard for how these incidents should be prevented and managed. How the,11,SourceSansPro-Regular,542.4227295,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
humanitarian sector develops tools and implements procedures for data incident management will play,11,SourceSansPro-Regular,555.6227417,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"a significant role in the evolution of the ethical, human rights, technical, and professional standards of",11,SourceSansPro-Regular,568.8227539,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
humanitarian operations.,11,SourceSansPro-Regular,582.0227661,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"1      â€œA  vulnerability  is a weakness in an information system, system security procedures, internal controls, or implementation that could be exploited by",4.518199921,Stag-Medium,759.0801392,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"a threat source.â€  NIST Special Publication 800-30 Revision 1, Guide for Conducting Risk Assessments .",7.5,Stag-Book,767.9420166,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
THE CENTRE FOR HUMANITARIAN DATA,14,BrandonGrotesque-Bold,55.29532242,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,2
GUIDANCE NOTE SERIES,12,OpenSans-SemiBold,98.4322052,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,3
DATA RESPONSIBILITY IN HUMANITARIAN ACTION,12,OpenSans-SemiBold,116.4322052,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,3
DATA INCIDENT MANAGEMENT,19,OpenSans-Bold,138.709198,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,1
KEY TAKEAWAYS:,11,OpenSans-Bold,199.9963074,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,3
"â€¢	 Humanitarian data incidents are events involving the management of data that have caused",11,SourceSansPro-Regular,222.6892853,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"harm or have the potential to cause harm to crisis-affected people, organizations and their",11,SourceSansPro-Regular,235.8892975,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"operations, and other individuals or groups.",11,SourceSansPro-Regular,249.0893097,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"â€¢	 Examples of humanitarian data incidents include physical breaches of infrastructure,",11,SourceSansPro-Regular,273.2893066,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"unauthorised disclosure of data, and the use of beneficiary data for non-humanitarian purposes,",11,SourceSansPro-Regular,286.4893188,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
among others.,11,SourceSansPro-Regular,299.6893311,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"â€¢	 A data incident has four aspects: (i) a threat source, (ii) a threat event, (iii) a vulnerability and (iv)",11,SourceSansPro-Regular,323.8893433,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
an adverse impact.,11,SourceSansPro-Regular,337.0893555,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"â€¢	 There are five steps to responding to data incidents: (i) notification, (ii) classification, (iii)",11,SourceSansPro-Regular,361.2893677,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"treatment, and (iv) closure of the incident, as well as (v) learning.",11,SourceSansPro-Regular,374.4893799,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,5
"â€œIf aid actors digitize more of their data and communications, they urgently",11,Stag-Book,615.741394,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,4
need to increase their digital security efforts. Though some actors are,11,Stag-Book,629.7443848,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,4
"developing promising protective tools, aid organizations overall might be",11,Stag-Book,643.7474365,1,0e21835a42a6df2405496f62647058ff855743c1.pdf,4
